RollVelocity , FinalVel2
0 , -nan
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
0 , 0
-0.631299 , -0.254945
-0.631299 , -0.254523
-0.487655 , -0.113452
-0.487655 , -0.113874
-0.487655 , -0.112145
-0.487655 , -0.114845
-0.487655 , -0.114052
-0.394233 , -0.0132237
-0.394233 , -0.0134052
-0.394233 , -0.0131057
-0.394233 , -0.0134052
-0.394233 , -0.0145881
-0.243019 , 0.109321
-0.243019 , 0.109312
-0.243019 , 0.107384
-0.243019 , 0.108713
-0.243019 , 0.109409
-0.136924 , 0.190581
-0.136924 , 0.190878
-0.136924 , 0.19245
-0.136924 , 0.190248
-0.136924 , 0.191037
-0.0684622 , 0.241752
-0.0684622 , 0.24333
-0.0684622 , 0.241469
-0.0684622 , 0.242217
-0.0684622 , 0.242988
0.0105644 , 0.292346
0.0105644 , 0.292454
0.0105644 , 0.292231
0.0105644 , 0.291446
0.0105644 , 0.292198
0.115358 , 0.350184
0.115358 , 0.349018
0.115358 , 0.349085
0.115358 , 0.349225
0.115358 , 0.349715
0.211511 , 0.390636
0.211511 , 0.390833
0.211511 , 0.390564
0.211511 , 0.390978
0.211511 , 0.390833
0.262662 , 0.398663
0.262662 , 0.398783
0.262662 , 0.39842
0.262662 , 0.399246
0.262662 , 0.398135
0.325961 , 0.406418
0.325961 , 0.406506
0.325961 , 0.406571
0.325961 , 0.4065
0.325961 , 0.40637
0.367138 , 0.397718
0.367138 , 0.397706
0.367138 , 0.397682
0.367138 , 0.397611
0.367138 , 0.397801
0.378488 , 0.366625
0.378488 , 0.366592
0.378488 , 0.366687
0.378488 , 0.3666
0.378488 , 0.36664
0.392218 , 0.337335
0.392218 , 0.337285
0.392218 , 0.337254
0.392218 , 0.337423
0.392218 , 0.337352
0.381004 , 0.292389
0.381004 , 0.292228
0.381004 , 0.292655
0.381004 , 0.292258
0.381004 , 0.292602
0.361868 , 0.241146
0.361868 , 0.241872
0.361868 , 0.241556
0.361868 , 0.241533
0.361868 , 0.241857
0.326919 , 0.188094
0.326919 , 0.188021
0.326919 , 0.18819
0.326919 , 0.187965
0.326919 , 0.187816
0.288821 , 0.135405
0.288821 , 0.135192
0.288821 , 0.135375
0.288821 , 0.134727
0.288821 , 0.135668
0.234619 , 0.0761339
0.234619 , 0.0764696
0.234619 , 0.0768165
0.234619 , 0.0763866
0.234619 , 0.0764846
0.195877 , 0.0322258
0.195877 , 0.032257
0.195877 , 0.0322102
0.195877 , 0.0319956
0.195877 , 0.0321439
0.143896 , -0.0154165
0.143896 , -0.0161702
0.143896 , -0.0155954
0.143896 , -0.0158162
0.143896 , -0.0156753
0.087287 , -0.061349
0.087287 , -0.0610553
0.087287 , -0.0611261
0.087287 , -0.0619577
0.087287 , -0.0610235
0.0436435 , -0.0934341
0.0436435 , -0.0944072
0.0436435 , -0.093421
0.0436435 , -0.0936536
0.0436435 , -0.0938862
0.0218217 , -0.109955
0.0218217 , -0.110351
0.0218217 , -0.109917
0.0218217 , -0.11026
0.0218217 , -0.109992
-0.00438519 , -0.126787
-0.00438519 , -0.126688
-0.00438519 , -0.127029
-0.00438519 , -0.126332
-0.00438519 , -0.126749
-0.0175214 , -0.133541
-0.0175214 , -0.133693
-0.0175214 , -0.133145
-0.0175214 , -0.133518
-0.0175214 , -0.133632
-0.0700685 , -0.16076
-0.0700685 , -0.160389
-0.0700685 , -0.160626
-0.0700685 , -0.16057
-0.0700685 , -0.160823
-0.0952575 , -0.167176
-0.0952575 , -0.167336
-0.0952575 , -0.16714
-0.0952575 , -0.167327
-0.0952575 , -0.167379
-0.124302 , -0.173819
-0.124302 , -0.173705
-0.124302 , -0.173785
-0.124302 , -0.173809
-0.124302 , -0.174002
-0.136456 , -0.167586
-0.136456 , -0.167642
-0.136456 , -0.167657
-0.136456 , -0.167732
-0.136456 , -0.167808
-0.163288 , -0.169437
-0.163288 , -0.169501
-0.163288 , -0.169482
-0.163288 , -0.169471
-0.163288 , -0.169474
-0.143085 , -0.142197
-0.143085 , -0.142197
-0.143085 , -0.142199
-0.143085 , -0.142198
-0.143085 , -0.142198
-0.149804 , -0.132018
-0.149804 , -0.131974
-0.149804 , -0.132024
-0.149804 , -0.132014
-0.149804 , -0.132017
-0.151631 , -0.118109
-0.151631 , -0.118022
-0.151631 , -0.118337
-0.151631 , -0.118152
-0.151631 , -0.118173
-0.137182 , -0.0951448
-0.137182 , -0.0950276
-0.137182 , -0.0953601
-0.137182 , -0.0951198
-0.137182 , -0.0952249
-0.113578 , -0.0683567
-0.113578 , -0.0683664
-0.113578 , -0.0684978
-0.113578 , -0.0683114
-0.113578 , -0.068375
-0.102803 , -0.0512561
-0.102803 , -0.0512044
-0.102803 , -0.0510962
-0.102803 , -0.0512819
-0.102803 , -0.0512044
-0.0812977 , -0.0290585
-0.0812977 , -0.028823
-0.0812977 , -0.029147
-0.0812977 , -0.029137
-0.0812977 , -0.0290685
-0.0559141 , -0.00699767
-0.0559141 , -0.00695336
-0.0559141 , -0.00698251
-0.0559141 , -0.00703731
-0.0559141 , -0.00701633
-0.0279571 , 0.0139475
-0.0279571 , 0.0139046
-0.0279571 , 0.0139565
-0.0279571 , 0.0138337
-0.0279571 , 0.0139684
-0.0139785 , 0.0243006
-0.0139785 , 0.0243728
-0.0139785 , 0.024392
-0.0139785 , 0.0243427
-0.0139785 , 0.0243893
-0.00698927 , 0.0295673
-0.00698927 , 0.0296414
-0.00698927 , 0.0295856
-0.00698927 , 0.0295682
-0.00698927 , 0.029638
-0.00349463 , 0.0321496
-0.00349463 , 0.0322398
-0.00349463 , 0.0321794
-0.00349463 , 0.0322824
-0.00349463 , 0.032136
-0.00174732 , 0.0335388
-0.00174732 , 0.0334624
-0.00174732 , 0.0335212
-0.00174732 , 0.033543
-0.00174732 , 0.0336237
-0.000873659 , 0.0340903
-0.000873659 , 0.0341404
-0.000873659 , 0.0342381
-0.000873659 , 0.0341011
-0.000873659 , 0.0342624
-0.000436829 , 0.0344772
-0.000436829 , 0.0344914
-0.000436829 , 0.0344947
-0.000436829 , 0.0344881
-0.000436829 , 0.0345155
-0.000218415 , 0.0346481
-0.000218415 , 0.0346331
-0.000218415 , 0.0346406
-0.000218415 , 0.0346481
-0.000218415 , 0.0346789
-0.000109207 , 0.034778
-0.000109207 , 0.034768
-0.000109207 , 0.0346667
-0.000109207 , 0.0346982
-0.000109207 , 0.0348162
0.0153196 , 0.0431955
0.0153196 , 0.0432348
0.0153196 , 0.0432235
0.0153196 , 0.0432428
0.0153196 , 0.0432374
0.0233213 , 0.0461568
0.0233213 , 0.0461889
0.0233213 , 0.0461933
0.0233213 , 0.0461595
0.0233213 , 0.0462205
0.0270158 , 0.0459
0.0270158 , 0.0459135
0.0270158 , 0.0458734
0.0270158 , 0.045913
0.0270158 , 0.0458964
0.0435506 , 0.0521775
0.0435506 , 0.0521837
0.0435506 , 0.0521749
0.0435506 , 0.0521853
0.0435506 , 0.0521775
0.0524819 , 0.0527762
0.0524819 , 0.0527763
0.0524819 , 0.0527769
0.0524819 , 0.0527759
0.0524819 , 0.0527762
0.0415728 , 0.0415731
0.0415728 , 0.0415731
0.0415728 , 0.0415731
0.0415728 , 0.0415731
0.0415728 , 0.0415731
0.0507564 , 0.0423554
0.0507564 , 0.0423436
0.0507564 , 0.0423739
0.0507564 , 0.0423589
0.0507564 , 0.04232
0.05533 , 0.0397601
0.05533 , 0.0395487
0.05533 , 0.0397616
0.05533 , 0.0397161
0.05533 , 0.0397318
0.0437593 , 0.0279586
0.0437593 , 0.0280277
0.0437593 , 0.0279616
0.0437593 , 0.0280089
0.0437593 , 0.0279868
0.0368954 , 0.0197988
0.0368954 , 0.0198501
0.0368954 , 0.0197918
0.0368954 , 0.0198399
0.0368954 , 0.0197869
0.0340933 , 0.0147036
0.0340933 , 0.0145643
0.0340933 , 0.0147679
0.0340933 , 0.0147253
0.0340933 , 0.014605
0.0324549 , 0.0104586
0.0324549 , 0.0104213
0.0324549 , 0.0104192
0.0324549 , 0.010386
0.0324549 , 0.0103839
0.0162274 , -0.00172272
0.0162274 , -0.00170303
0.0162274 , -0.00173043
0.0162274 , -0.00176553
0.0162274 , -0.00170132
0.0234357 , 0.000563765
0.0234357 , 0.000659494
0.0234357 , 0.000652967
0.0234357 , 0.000607278
0.0234357 , 0.000541464
0.0117179 , -0.00813063
0.0117179 , -0.00814247
0.0117179 , -0.00816378
0.0117179 , -0.00810269
0.0117179 , -0.00813821
0.00585893 , -0.0125309
0.00585893 , -0.0125173
0.00585893 , -0.0125287
0.00585893 , -0.0126887
0.00585893 , -0.0124297
0.00292946 , -0.0146952
0.00292946 , -0.014736
0.00292946 , -0.014683
0.00292946 , -0.0147713
0.00292946 , -0.0146985
0.00146473 , -0.0157793
0.00146473 , -0.0158156
0.00146473 , -0.0158556
0.00146473 , -0.0157707
0.00146473 , -0.0158226
0.000732366 , -0.0164148
0.000732366 , -0.0163255
0.000732366 , -0.0163976
0.000732366 , -0.0163141
0.000732366 , -0.0163479
0.0153517 , -0.008507
0.0153517 , -0.00848769
0.0153517 , -0.00851665
0.0153517 , -0.00837866
0.0153517 , -0.00854732
0.00767586 , -0.014158
0.00767586 , -0.0142039
0.00767586 , -0.0142503
0.00767586 , -0.0141971
0.00767586 , -0.0142436
0.00383793 , -0.0170711
0.00383793 , -0.0171608
0.00383793 , -0.0169663
0.00383793 , -0.0170985
0.00383793 , -0.0170835
-0.0133491 , -0.026895
-0.0133491 , -0.0268895
-0.0133491 , -0.026895
-0.0133491 , -0.0269218
-0.0133491 , -0.0268828
0.0084086 , -0.0136563
0.0084086 , -0.0136468
0.0084086 , -0.0136557
0.0084086 , -0.0136936
0.0084086 , -0.0136647
0.0042043 , -0.016799
0.0042043 , -0.016801
0.0042043 , -0.0168411
0.0042043 , -0.016818
0.0042043 , -0.0167845
0.00210215 , -0.0183819
0.00210215 , -0.0183756
0.00210215 , -0.018378
0.00210215 , -0.0184659
0.00210215 , -0.0183223
0.00105107 , -0.0191705
0.00105107 , -0.0192245
0.00105107 , -0.0191016
0.00105107 , -0.0191922
0.00105107 , -0.0191884
0.000525537 , -0.0195593
0.000525537 , -0.0195732
0.000525537 , -0.019531
0.000525537 , -0.0195694
0.000525537 , -0.0195593
0.000262769 , -0.0197616
0.000262769 , -0.0197477
0.000262769 , -0.019752
0.000262769 , -0.0197315
0.000262769 , -0.0197401
-0.0152466 , -0.0283287
-0.0152466 , -0.028339
-0.0152466 , -0.0282935
-0.0152466 , -0.0283013
-0.0152466 , -0.0283468
0.00772847 , -0.0141431
0.00772847 , -0.0141515
0.00772847 , -0.0141713
0.00772847 , -0.0141823
0.00772847 , -0.0141666
0.00386424 , -0.017022
0.00386424 , -0.0170953
0.00386424 , -0.0170723
0.00386424 , -0.0170554
0.00386424 , -0.0170639
0.00193212 , -0.0185398
0.00193212 , -0.0184989
0.00193212 , -0.0185154
0.00193212 , -0.018495
0.00193212 , -0.0184906
0.000966059 , -0.0192577
0.000966059 , -0.019212
0.000966059 , -0.0192437
0.000966059 , -0.0192173
0.000966059 , -0.0192418
-0.0148194 , -0.0280122
-0.0148194 , -0.0280329
-0.0148194 , -0.0279805
-0.0148194 , -0.0280002
-0.0148194 , -0.028004
0.00728276 , -0.0144699
0.00728276 , -0.0145499
0.00728276 , -0.0145115
0.00728276 , -0.0145593
0.00728276 , -0.0144476
0.00364138 , -0.0172515
0.00364138 , -0.0172141
0.00364138 , -0.0173097
0.00364138 , -0.0170848
0.00364138 , -0.0172241
0.00182069 , -0.0185905
0.00182069 , -0.0186435
0.00182069 , -0.0185516
0.00182069 , -0.0185866
0.00182069 , -0.0186207
-0.0144181 , -0.0276776
-0.0144181 , -0.0277011
-0.0144181 , -0.027708
-0.0144181 , -0.0276723
-0.0144181 , -0.0277159
-0.00720907 , -0.0222871
-0.00720907 , -0.022296
-0.00720907 , -0.0223079
-0.00720907 , -0.0223144
-0.00720907 , -0.0223263
-0.00360454 , -0.0195799
-0.00360454 , -0.0195994
-0.00360454 , -0.0196253
-0.00360454 , -0.0195899
-0.00360454 , -0.0196135
-0.0171695 , -0.02671
-0.0171695 , -0.02671
-0.0171695 , -0.0267139
-0.0171695 , -0.0267118
-0.0171695 , -0.0267032
-0.0235568 , -0.0284573
-0.0235568 , -0.0284417
-0.0235568 , -0.0284416
-0.0235568 , -0.0284431
-0.0235568 , -0.0284426
0.00396345 , -0.0109123
0.00396345 , -0.0109081
0.00396345 , -0.0109063
0.00396345 , -0.0109052
0.00396345 , -0.0109329
