RollVelocity , FinalVel2
0 , -nan
0.319812 , 0.328805
0.319812 , 0.328821
0.319812 , 0.328822
0.319812 , 0.328886
0.328705 , 0.302125
0.328705 , 0.301986
0.328705 , 0.302061
0.328705 , 0.301999
0.328705 , 0.302024
0.32909 , 0.268803
0.32909 , 0.268797
0.32909 , 0.268796
0.32909 , 0.268597
0.32909 , 0.269039
0.320124 , 0.231644
0.320124 , 0.231566
0.320124 , 0.231829
0.320124 , 0.231627
0.320124 , 0.23176
0.281264 , 0.178094
0.281264 , 0.178207
0.281264 , 0.178372
0.281264 , 0.178259
0.281264 , 0.1783
0.248728 , 0.132119
0.248728 , 0.132878
0.248728 , 0.132584
0.248728 , 0.132853
0.248728 , 0.132609
0.200283 , 0.0811193
0.200283 , 0.0810114
0.200283 , 0.0814061
0.200283 , 0.08125
0.200283 , 0.0806338
0.163427 , 0.0417062
0.163427 , 0.0413427
0.163427 , 0.0417557
0.163427 , 0.0413281
0.163427 , 0.0413427
0.112378 , -0.00334108
0.112378 , -0.00253081
0.112378 , -0.00290161
0.112378 , -0.00283295
0.112378 , -0.00260223
0.0715465 , -0.0364829
0.0715465 , -0.0365472
0.0715465 , -0.0365601
0.0715465 , -0.0360299
0.0715465 , -0.036524
0.0204503 , -0.0715047
0.0204503 , -0.0716342
0.0204503 , -0.0716232
0.0204503 , -0.0716517
0.0204503 , -0.0715706
0.0102251 , -0.0792626
0.0102251 , -0.0792989
0.0102251 , -0.0793351
0.0102251 , -0.0794866
0.0102251 , -0.0791816
-0.0249867 , -0.0994992
-0.0249867 , -0.0995134
-0.0249867 , -0.09935
-0.0249867 , -0.09935
-0.0249867 , -0.0995365
-0.0440614 , -0.107682
-0.0440614 , -0.107656
-0.0440614 , -0.10774
-0.0440614 , -0.107744
-0.0440614 , -0.10765
-0.0680271 , -0.116496
-0.0680271 , -0.116587
-0.0680271 , -0.116349
-0.0680271 , -0.116427
-0.0680271 , -0.116553
-0.0801454 , -0.1165
-0.0801454 , -0.11645
-0.0801454 , -0.116275
-0.0801454 , -0.116438
-0.0801454 , -0.116453
-0.101314 , -0.120122
-0.101314 , -0.120076
-0.101314 , -0.120032
-0.101314 , -0.120099
-0.101314 , -0.120118
-0.0977146 , -0.108276
-0.0977146 , -0.108245
-0.0977146 , -0.108265
-0.0977146 , -0.108241
-0.0977146 , -0.108278
-0.0940089 , -0.0963607
-0.0940089 , -0.0963526
-0.0940089 , -0.0963578
-0.0940089 , -0.0963609
-0.0940089 , -0.0963587
-0.108127 , -0.0947148
-0.108127 , -0.094755
-0.108127 , -0.0947524
-0.108127 , -0.0947763
-0.108127 , -0.0947511
-0.0849257 , -0.0712885
-0.0849257 , -0.0713161
-0.0849257 , -0.0712927
-0.0849257 , -0.0712804
-0.0849257 , -0.0712982
-0.0873467 , -0.0639646
-0.0873467 , -0.0640342
-0.0873467 , -0.0639579
-0.0873467 , -0.0640671
-0.0873467 , -0.0639133
-0.075148 , -0.0487589
-0.075148 , -0.0488325
-0.075148 , -0.0487847
-0.075148 , -0.0487614
-0.075148 , -0.0487004
-0.0529267 , -0.0292295
-0.0529267 , -0.029096
-0.0529267 , -0.0291267
-0.0529267 , -0.0291312
-0.0529267 , -0.0291125
-0.0408383 , -0.0170108
-0.0408383 , -0.0170341
-0.0408383 , -0.0170296
-0.0408383 , -0.0170421
-0.0408383 , -0.0169745
-0.0368465 , -0.0110396
-0.0368465 , -0.0109958
-0.0368465 , -0.010965
-0.0368465 , -0.0109749
-0.0368465 , -0.0110574
-0.0184232 , 0.00279088
-0.0184232 , 0.00277976
-0.0184232 , 0.00279543
-0.0184232 , 0.00276308
-0.0184232 , 0.00278027
-0.00921162 , 0.00967438
-0.00921162 , 0.00971399
-0.00921162 , 0.00964062
-0.00921162 , 0.00967663
-0.00921162 , 0.00967258
-0.00460581 , 0.0131122
-0.00460581 , 0.0131194
-0.00460581 , 0.0131304
-0.00460581 , 0.0130983
-0.00460581 , 0.0131194
-0.0023029 , 0.0148472
-0.0023029 , 0.0148419
-0.0023029 , 0.0148366
-0.0023029 , 0.0148301
-0.0023029 , 0.0148423
-0.00115145 , 0.0157016
-0.00115145 , 0.0157032
-0.00115145 , 0.0156964
-0.00115145 , 0.0156899
-0.00115145 , 0.0157132
-0.000575726 , 0.0161525
-0.000575726 , 0.0161139
-0.000575726 , 0.0161306
-0.000575726 , 0.0161454
-0.000575726 , 0.0161338
-0.000287863 , 0.0163392
-0.000287863 , 0.0163475
-0.000287863 , 0.0163376
-0.000287863 , 0.0163527
-0.000287863 , 0.0163575
0.014914 , 0.0246678
0.014914 , 0.0246901
0.014914 , 0.024691
0.014914 , 0.0246471
0.014914 , 0.0246803
0.007457 , 0.0190943
0.007457 , 0.0190962
0.007457 , 0.0191059
0.007457 , 0.0190929
0.007457 , 0.0190954
0.0194047 , 0.0249909
0.0194047 , 0.0249998
0.0194047 , 0.0249886
0.0194047 , 0.0249874
0.0194047 , 0.0249893
0.00970235 , 0.0177348
0.00970235 , 0.0177484
0.00970235 , 0.0177292
0.00970235 , 0.0177269
0.00970235 , 0.0177411
0.0197953 , 0.0222383
0.0197953 , 0.0222412
0.0197953 , 0.02224
0.0197953 , 0.022239
0.0197953 , 0.0222421
0.0256391 , 0.0235625
0.0256391 , 0.0235739
0.0256391 , 0.0235638
0.0256391 , 0.0235754
0.0256391 , 0.0235632
0.0281634 , 0.0224228
0.0281634 , 0.0224125
0.0281634 , 0.0224043
0.0281634 , 0.0224309
0.0281634 , 0.0223935
0.0140817 , 0.0118858
0.0140817 , 0.0118809
0.0140817 , 0.0118821
0.0140817 , 0.0118816
0.0140817 , 0.011871
0.0223843 , 0.0150294
0.0223843 , 0.0150911
0.0223843 , 0.0150441
0.0223843 , 0.0150404
0.0223843 , 0.0150572
0.0111922 , 0.00666967
0.0111922 , 0.0066842
0.0111922 , 0.00667688
0.0111922 , 0.0066729
0.0111922 , 0.00667419
0.0208619 , 0.0108559
0.0208619 , 0.0108628
0.0208619 , 0.0108969
0.0208619 , 0.01086
0.0208619 , 0.0108619
0.010431 , 0.00306654
0.010431 , 0.00305916
0.010431 , 0.00306724
0.010431 , 0.00306285
0.010431 , 0.00306425
0.00521549 , -0.000834605
0.00521549 , -0.000843118
0.00521549 , -0.000835182
0.00521549 , -0.00090603
0.00521549 , -0.000781937
0.00260774 , -0.00278668
0.00260774 , -0.00278823
0.00260774 , -0.0027818
0.00260774 , -0.00278823
0.00260774 , -0.00278771
0.0166354 , 0.00466881
0.0166354 , -2.45917
0.0166354 , -2.45519
0.0166354 , -2.45344
0.0166354 , -2.45496
-0.129685 , -2.54016
-0.129685 , -1.14078
-0.129685 , -1.14116
-0.129685 , -1.14219
-0.129685 , -1.13927
-1.32223 , -1.21422
-1.32223 , -1.21417
-1.32223 , -1.21358
-1.32223 , -1.21494
-1.32223 , -1.21394
-1.13706 , -0.800125
-1.13706 , -0.799107
-1.13706 , -0.799172
-1.13706 , -0.799519
-1.13706 , -0.79914
-1.18271 , -0.654543
-1.18271 , -0.655387
-1.18271 , -0.654493
-1.18271 , -0.655664
-1.18271 , -0.58636
-0.904797 , -0.315126
-0.904797 , -0.315998
-0.904797 , -0.314648
-0.904797 , -0.314535
-0.904797 , -0.315786
-0.746258 , -0.144208
-0.746258 , -0.141845
-0.746258 , -0.141196
-0.746258 , -0.0631652
-0.746258 , -0.0614728
-0.449975 , 0.173797
-0.449975 , 0.174184
-0.449975 , 0.173248
-0.449975 , 0.128674
-0.449975 , 0.129254
-0.269798 , 0.272935
-0.269798 , 0.274733
-0.269798 , 0.318076
-0.269798 , 0.319479
-0.269798 , 0.319479
-0.0274344 , 0.479213
-0.0274344 , 0.48235
-0.0274344 , 0.474705
-0.0274344 , 0.475521
-0.0274344 , 0.475365
0.175457 , 0.592117
0.175457 , 0.681527
0.175457 , 0.680974
0.175457 , 0.681263
0.175457 , 0.681479
0.357921 , 0.763764
0.357921 , 1.04566
0.357921 , 1.04299
0.357921 , 1.04414
0.357921 , 1.04681
0.555522 , 1.33104
0.555522 , 1.33265
0.555522 , 1.3332
0.555522 , 1.33685
0.555522 , 1.61916
0.858051 , 1.73253
0.858051 , 1.73261
0.858051 , 1.73113
0.858051 , 1.73416
0.858051 , 1.35465
1.21058 , 1.45979
1.21058 , 1.46043
1.21058 , 1.4609
1.21058 , 1.13071
1.21058 , 1.13041
1.39085 , 1.11304
1.39085 , 1.11348
1.39085 , 1.11298
1.39085 , 1.00561
1.39085 , 1.00499
1.30876 , 0.818883
1.30876 , 0.820062
1.30876 , 0.888998
1.30876 , 0.889288
1.30876 , 0.889709
1.1174 , 0.655073
1.1174 , 0.655304
1.1174 , 0.71451
1.1174 , 0.712898
1.1174 , 0.714432
0.972706 , 0.522736
0.972706 , 0.491996
0.972706 , 0.493394
0.972706 , 0.492821
0.972706 , 0.491629
0.793493 , 0.335454
0.793493 , 0.334161
0.793493 , 0.335136
0.793493 , 0.334073
0.793493 , 0.333667
0.611127 , 0.131039
0.611127 , 0.137441
0.611127 , 0.135243
0.611127 , 0.134149
0.611127 , 0.136189
0.431498 , -0.0220068
0.431498 , -0.0219635
0.431498 , -0.0222885
0.431498 , -0.0224076
0.431498 , -0.0546674
0.259833 , -0.193238
0.259833 , -0.189942
0.259833 , -0.192376
0.259833 , -0.190707
0.259833 , -0.243921
0.114195 , -0.348584
0.114195 , -0.348662
0.114195 , -0.349644
0.114195 , -0.406785
0.114195 , -0.409549
-0.0803062 , -0.526591
-0.0803062 , -0.527526
-0.0803062 , -0.60176
-0.0803062 , -0.602071
-0.0803062 , -0.60186
-0.255065 , -0.689101
-0.255065 , -0.690973
-0.255065 , -0.784439
-0.255065 , -0.783648
-0.255065 , -0.783811
-0.419778 , -0.849717
-0.419778 , -0.933835
-0.419778 , -0.93557
-0.419778 , -0.933883
-0.419778 , -0.934592
-0.62341 , -1.14629
-0.62341 , -1.14654
-0.62341 , -1.1453
-0.62341 , -1.14587
-0.62341 , -1.14534
-0.832958 , -1.21333
-0.832958 , -1.21493
-0.832958 , -1.21351
-0.832958 , -1.21386
-0.832958 , -1.406
-0.98505 , -1.40607
-0.98505 , -1.40545
-0.98505 , -1.40541
-0.98505 , -1.40644
-0.98505 , -1.3697
-1.15233 , -1.36317
-1.15233 , -1.36224
-1.15233 , -1.3633
-1.15233 , -1.36255
-1.15233 , -1.27478
-1.28751 , -1.23609
-1.28751 , -1.23608
-1.28751 , -1.23602
-1.28751 , -1.03344
-1.28751 , -1.03146
-1.26795 , -0.895892
-1.26795 , -0.89599
-1.26795 , -0.895438
-1.26795 , -0.748276
-1.26795 , -0.746772
-1.13744 , -0.548806
-1.13744 , -0.548623
-1.13744 , -0.505617
-1.13744 , -0.506008
-1.13744 , -0.506069
-0.910212 , -0.269031
-0.910212 , -0.269276
-0.910212 , -0.255959
-0.910212 , -0.257205
-0.910212 , -0.255382
-0.699288 , -0.0478155
-0.699288 , 0.0117047
-0.699288 , 0.00846003
-0.699288 , 0.00944021
-0.699288 , 0.0117216
-0.411199 , 0.201118
-0.411199 , 0.202243
-0.411199 , 0.200402
-0.411199 , 0.204493
-0.411199 , 0.199599
-0.190891 , 0.455045
-0.190891 , 0.451248
-0.190891 , 0.451814
-0.190891 , 0.454785
-0.190891 , 0.455206
0.0763365 , 0.625094
0.0763365 , 0.620787
0.0763365 , 0.623194
0.0763365 , 0.623572
0.0763365 , 0.589435
0.275338 , 0.690949
0.275338 , 0.691354
0.275338 , 0.690563
0.275338 , 0.656677
0.275338 , 0.656033
0.474189 , 0.737824
0.474189 , 0.738665
0.474189 , 0.737749
0.474189 , 0.525841
0.474189 , 0.525937
0.597148 , 0.544699
0.597148 , 0.544775
0.597148 , 2.73904
0.597148 , 2.69674
0.597148 , 2.72518
0.597424 , 2.66663
0.597424 , 2.66765
0.597424 , 1.54049
0.597424 , 1.54718
0.597424 , 1.54494
1.58744 , 2.02498
1.58744 , 1.57801
1.58744 , 1.57798
1.58744 , 1.57804
1.58744 , 1.57803
1.59511 , 1.4284
1.59511 , 1.25095
1.59511 , 1.24908
1.59511 , 1.24971
1.59511 , 1.24873
1.61482 , 1.03627
1.61482 , 1.03418
1.61482 , 1.03697
1.61482 , 1.03465
1.61482 , 1.03418
1.36038 , 0.706209
1.36038 , 0.707083
1.36038 , 0.703667
1.36038 , 0.708253
1.36038 , 0.694575
1.19229 , 0.462812
1.19229 , 0.461003
1.19229 , 0.463403
1.19229 , 0.459567
1.19229 , 0.455085
0.852564 , 0.154565
0.852564 , 0.150842
0.852564 , 0.152461
0.852564 , 0.150765
0.852564 , 0.151267
0.646135 , -0.046599
0.646135 , -0.0518674
0.646135 , -0.0447687
0.646135 , -0.0433634
0.646135 , -0.0507369
0.307744 , -0.296432
0.307744 , -0.29724
0.307744 , -0.300665
0.307744 , -0.295772
0.307744 , -0.296609
0.153872 , -0.415643
0.153872 , -0.411383
0.153872 , -0.41395
0.153872 , -0.410869
0.153872 , -0.414572
-0.117591 , -0.575466
-0.117591 , -0.578575
-0.117591 , -0.575425
-0.117591 , -0.575742
-0.117591 , -0.577525
-0.278978 , -0.653783
-0.278978 , -0.655448
-0.278978 , -0.653595
-0.278978 , -0.654804
-0.278978 , -0.654347
-0.446801 , -0.719413
-0.446801 , -0.719822
-0.446801 , -0.719653
-0.446801 , -0.719192
-0.446801 , -0.719007
-0.591476 , -0.75458
-0.591476 , -0.754626
-0.591476 , -0.754366
-0.591476 , -0.754305
-0.591476 , -0.754923
-0.611322 , -0.705143
-0.611322 , -0.705455
-0.611322 , -0.70554
-0.611322 , -0.705399
-0.611322 , -0.70697
-0.611322 , -0.703959
-0.697561 , -0.684713
-0.697561 , -0.684793
-0.697561 , -0.684747
-0.697561 , -0.684764
-0.654375 , -0.597749
-0.654375 , -0.597433
-0.654375 , -0.597785
-0.654375 , -0.597755
-0.654375 , -0.597722
-0.680251 , -0.546945
-0.680251 , -0.54651
-0.680251 , -0.547091
-0.680251 , -0.547215
-0.680251 , -0.546894
-0.601231 , -0.436547
-0.601231 , -0.436016
-0.601231 , -0.436119
-0.601231 , -0.436583
-0.601231 , -0.436284
-0.561179 , -0.354322
-0.561179 , -0.354697
-0.561179 , -0.354549
-0.561179 , -0.354573
-0.561179 , -0.354445
-0.501215 , -0.266914
-0.501215 , -0.267193
-0.501215 , -0.267053
-0.501215 , -0.26712
-0.501215 , -0.266891
-0.370645 , -0.145155
-0.370645 , -0.144547
-0.370645 , -0.145354
-0.370645 , -0.144638
-0.370645 , -0.145042
-0.322872 , -0.0826146
-0.322872 , -0.0808397
-0.322872 , -0.0828788
-0.322872 , -0.081776
-0.322872 , -0.0820862
-0.177214 , 0.0305944
-0.177214 , 0.0301348
-0.177214 , 0.0296209
-0.177214 , 0.0304066
-0.177214 , 0.0302188
-0.134595 , 0.0707994
-0.134595 , 0.0713093
-0.134595 , 0.071373
-0.134595 , 0.0707307
-0.134595 , 0.0712505
-0.0373492 , 0.137458
-0.0373492 , 0.137721
-0.0373492 , 0.138071
-0.0373492 , 0.138084
-0.0373492 , 0.137566
0.0119573 , 0.168327
0.0119573 , 0.168533
0.0119573 , 0.168581
0.0119573 , 0.168342
0.0119573 , 0.168674
0.0848562 , 0.207675
0.0848562 , 0.207696
0.0848562 , 0.20781
0.0848562 , 0.208188
0.0848562 , 0.207576
0.131346 , 0.224361
0.131346 , 0.224306
0.131346 , 0.22437
0.131346 , 0.224743
0.131346 , 0.224018
0.171488 , 0.233178
0.171488 , 0.232962
0.171488 , 0.233282
0.171488 , 0.233099
0.171488 , 0.232876
0.212312 , 0.239286
0.212312 , 0.239269
0.212312 , 0.239351
0.212312 , 0.239229
0.212312 , 0.239267
0.229005 , 0.227419
0.229005 , 0.227419
0.229005 , 0.227418
0.229005 , 0.227419
0.229005 , 0.227418
0.235694 , 0.208064
0.235694 , 0.208084
0.235694 , 0.208083
0.235694 , 0.208075
0.235694 , 0.208078
0.22514 , 0.178932
0.22514 , 0.178692
0.22514 , 0.178816
0.22514 , 0.179012
0.22514 , 0.178886
0.205794 , 0.14611
0.205794 , 0.146201
0.205794 , 0.146313
0.205794 , 0.146158
0.205794 , 0.146165
0.175642 , 0.108267
0.175642 , 0.108423
0.175642 , 0.108256
0.175642 , 0.108558
0.175642 , 0.108288
0.152549 , 0.0787294
0.152549 , 0.0791067
0.152549 , 0.0790541
0.152549 , 0.0789734
0.152549 , 0.0786557
0.137812 , 0.055751
0.137812 , 0.0558214
0.137812 , 0.0557999
0.137812 , 0.0556257
0.137812 , 0.055839
0.100314 , 0.0215368
0.100314 , 0.0217
0.100314 , 0.0217469
0.100314 , 0.0215518
0.100314 , 0.0215743
0.0801479 , 0.000491136
0.0801479 , 0.000508238
0.0801479 , 0.000333421
0.0801479 , 0.000474034
0.0801479 , 0.000301117
0.0400739 , -0.0293866
0.0400739 , -0.0293999
0.0400739 , -0.0297749
0.0400739 , -0.0294497
0.0400739 , -0.0295741
0.020037 , -0.0444623
0.020037 , -0.0448117
0.020037 , -0.0445008
0.020037 , -0.0444361
0.020037 , -0.0445854
-0.00501636 , -0.0602566
-0.00501636 , -0.0601803
-0.00501636 , -0.0601685
-0.00501636 , -0.0601356
-0.00501636 , -0.060229
-0.00250818 , -0.0585207
-0.00250818 , -0.0582411
-0.00250818 , -0.0584155
-0.00250818 , -0.0582185
-0.00250818 , -0.0583423
-0.0314488 , -0.0741135
-0.0314488 , -0.0737137
-0.0314488 , -0.0738878
-0.0314488 , -0.0740193
-0.0314488 , -0.0739809
-0.0470359 , -0.0794046
-0.0470359 , -0.0795237
-0.0470359 , -0.0793683
-0.0470359 , -0.0795663
-0.0470359 , -0.0794209
-0.054184 , -0.0787426
-0.054184 , -0.0787326
-0.054184 , -0.0787964
-0.054184 , -0.0787747
-0.054184 , -0.0787303
-0.056333 , -0.0742817
-0.056333 , -0.0742296
-0.056333 , -0.0742352
-0.056333 , -0.0742783
-0.056333 , -0.0743014
-0.058453 , -0.0697386
-0.058453 , -0.0697577
-0.058453 , -0.0697882
-0.058453 , -0.0697408
-0.058453 , -0.0697623
-0.0605411 , -0.0652362
-0.0605411 , -0.0652382
-0.0605411 , -0.0652531
-0.0605411 , -0.065247
-0.0605411 , -0.0652324
-0.0773551 , -0.0686867
-0.0773551 , -0.0687022
-0.0773551 , -0.0686997
-0.0773551 , -0.0686701
-0.0773551 , -0.0687032
-0.0540174 , -0.048188
-0.0540174 , -0.0481659
-0.0540174 , -0.0481776
-0.0540174 , -0.0481928
-0.0540174 , -0.0481835
-0.0570332 , -0.044378
-0.0570332 , -0.0443324
-0.0570332 , -0.0443529
-0.0570332 , -0.044401
-0.0570332 , -0.044336
-0.044242 , -0.0317307
-0.044242 , -0.0317707
-0.044242 , -0.0317281
-0.044242 , -0.0317543
-0.044242 , -0.0317445
-0.0370799 , -0.0233659
-0.0370799 , -0.0233496
-0.0370799 , -0.0233686
-0.0370799 , -0.023344
-0.0370799 , -0.0233329
-0.0339009 , -0.0178988
-0.0339009 , -0.0179624
-0.0339009 , -0.0179198
-0.0339009 , -0.0178204
-0.0339009 , -0.0179754
-0.0319138 , -0.0133896
-0.0319138 , -0.0133967
-0.0319138 , -0.0133724
-0.0319138 , -0.0134152
-0.0319138 , -0.013443
-0.0313025 , -0.00989453
-0.0313025 , -0.00991596
-0.0313025 , -0.00989657
-0.0313025 , -0.00989249
-0.0313025 , -0.00987973
-0.0156513 , 0.00180929
-0.0156513 , 0.00181762
-0.0156513 , 0.00184759
-0.0156513 , 0.00176558
-0.0156513 , 0.00181803
-0.00782563 , 0.00767247
-0.00782563 , 0.00777292
-0.00782563 , 0.00758422
-0.00782563 , 0.00769722
-0.00782563 , 0.00763961
-0.0199667 , 0.00164733
-0.0199667 , 0.0016602
-0.0199667 , 0.00152842
-0.0199667 , 0.00163652
-0.0199667 , 0.00161902
-0.00998335 , 0.00913352
-0.00998335 , 0.00904393
-0.00998335 , 0.00909941
-0.00998335 , 0.00908577
-0.00998335 , 0.0091026
-0.00499168 , 0.0128329
-0.00499168 , 0.0128363
-0.00499168 , 0.0128202
-0.00499168 , 0.0128185
-0.00499168 , 0.0128359
-0.00249584 , 0.0147976
-0.00249584 , 0.014598
-0.00249584 , 0.0146943
-0.00249584 , 0.0148161
-0.00249584 , 0.0146378
0.0134417 , 0.023564
0.0134417 , 0.0235671
0.0134417 , 0.023565
0.0134417 , 0.0235722
0.0134417 , 0.0236005
0.00672084 , 0.0185385
0.00672084 , 0.0185447
0.00672084 , 0.0185588
0.00672084 , 0.0184596
0.00672084 , 0.0186262
0.018518 , 0.0243264
0.018518 , 0.0243178
0.018518 , 0.0243438
0.018518 , 0.0243316
0.018518 , 0.0243282
0.00925901 , 0.0173943
0.00925901 , 0.0174113
0.00925901 , 0.0173904
0.00925901 , 0.0173844
0.00925901 , 0.0174082
0.0201055 , 0.0224694
0.0201055 , 0.022481
0.0201055 , 0.0224758
0.0201055 , 0.0224703
0.0201055 , 0.0224701
0.0254057 , 0.0233958
0.0254057 , 0.0233922
0.0254057 , 0.0233978
0.0254057 , 0.0233898
0.0254057 , 0.0233946
0.0127029 , 0.0138902
0.0127029 , 0.0138952
0.0127029 , 0.0138913
0.0127029 , 0.0138919
0.0127029 , 0.0138933
0.0220936 , 0.0178823
0.0220936 , 0.0178688
0.0220936 , 0.0178755
0.0220936 , 0.0178713
0.0220936 , 0.0178772
0.0110468 , 0.00960837
0.0110468 , 0.00960867
0.0110468 , 0.00961237
0.0110468 , 0.00961213
0.0110468 , 0.00961224
0.0209298 , 0.0139598
0.0209298 , 0.0139451
0.0209298 , 0.0139632
0.0209298 , 0.0139681
0.0209298 , 0.013941
0.0104649 , 0.00614152
0.0104649 , 0.00613811
0.0104649 , 0.00612551
0.0104649 , 0.0061346
0.0104649 , 0.00613243
0.0194297 , 0.00979756
0.0194297 , 0.0097762
0.0194297 , 0.00977344
0.0194297 , 0.00981088
0.0194297 , 0.00979457
0.0263556 , 0.0119362
0.0263556 , 0.0119163
0.0263556 , 0.0119465
0.0263556 , 0.0119248
0.0263556 , 0.0119551
0.0131778 , 0.00209069
0.0131778 , 0.0020584
0.0131778 , 0.00203511
0.0131778 , 0.00212721
0.0131778 , 0.00207402
0.0065889 , -0.00285545
0.0065889 , -0.0028478
0.0065889 , -0.00285725
0.0065889 , -0.00286738
0.0065889 , -2.48376
0.00329445 , -2.48835
0.00329445 , -2.48817
0.00329445 , -2.48911
0.00329445 , -2.48746
0.00329445 , -1.05414
-0.627326 , -1.40625
-0.627326 , -1.40693
-0.627326 , -1.40739
-0.627326 , -0.685923
-0.627326 , -0.685921
-1.30661 , -0.993325
-1.30661 , -0.9931
-1.30661 , -0.999544
-1.30661 , -0.999661
-1.30661 , -0.999852
-1.09082 , -0.753082
-1.09082 , -0.752637
-1.09082 , -0.691005
-1.09082 , -0.689799
-1.09082 , -0.690048
-1.04293 , -0.554499
-1.04293 , -0.552351
-1.04293 , -0.505335
-1.04293 , -0.502803
-1.04293 , -0.503985
-0.813541 , -0.274751
-0.813541 , -0.240329
-0.813541 , -0.237685
-0.813541 , -0.240795
-0.813541 , -0.23648
-0.62163 , -0.0534838
-0.62163 , -0.0126325
-0.62163 , -0.0166989
-0.62163 , -0.0129943
-0.62163 , -0.0140217
-0.389094 , 0.16841
-0.389094 , 0.170193
-0.389094 , 0.169528
-0.389094 , 0.167572
-0.389094 , 0.232624
-0.194547 , 0.380544
-0.194547 , 0.377627
-0.194547 , 0.378036
-0.194547 , 0.377
-0.194547 , 0.391932
0.0416714 , 0.542591
0.0416714 , 0.540737
0.0416714 , 0.539988
0.0416714 , 0.662153
0.0416714 , 0.66295
0.241099 , 0.769044
0.241099 , 0.769207
0.241099 , 0.76873
0.241099 , 0.973968
0.241099 , 0.977035
0.465872 , 1.07327
0.465872 , 1.07346
0.465872 , 1.07284
0.465872 , 1.2031
0.465872 , 1.20538
0.703107 , 1.28911
0.703107 , 1.28893
0.703107 , 1.59968
0.703107 , 1.60099
0.703107 , 1.60133
0.949675 , 1.66712
0.949675 , 1.66777
0.949675 , 1.67296
0.949675 , 1.67339
0.949675 , 1.67395
1.2985 , 1.76649
1.2985 , 2.05443
1.2985 , 2.05647
1.2985 , 2.05488
1.2985 , 2.0549
1.52623 , 2.05245
1.52623 , 1.99279
1.52623 , 1.99467
1.52623 , 1.99403
1.52623 , 1.99292
1.80733 , 2.18034
1.80733 , 2.18063
1.80733 , 2.18012
1.80733 , 2.17928
1.80733 , 2.18133
1.90867 , 1.67645
1.90867 , 1.67562
1.90867 , 1.676
1.90867 , 1.67592
1.90867 , 1.67607
2.00347 , -0.657721
2.00347 , -0.6593
2.00347 , -0.655322
2.00347 , -0.659552
2.00347 , 0.222159
1.42222 , -0.302177
1.42222 , -0.299435
1.42222 , -0.299598
1.42222 , -0.295793
1.42222 , 0.0522352
0.468854 , -0.614749
0.468854 , -0.612382
0.468854 , -0.611507
0.468854 , -0.472101
0.468854 , -0.47228
0.122885 , -0.710584
0.122885 , -0.708999
0.122885 , -0.709078
0.122885 , -0.651562
0.122885 , -0.655205
-0.276675 , -0.884824
-0.276675 , -0.886085
-0.276675 , -1.46951
-0.276675 , -1.47269
-0.276675 , -1.47402
-0.467316 , -1.55063
-0.467316 , -1.55264
-0.467316 , -0.707914
-0.467316 , -0.708255
-0.467316 , -0.708371
-0.997202 , -0.949447
-0.997202 , -1.08022
-0.997202 , -1.0805
-0.997202 , -1.08011
-0.997202 , -1.08033
-0.867776 , -0.910469
-0.867776 , -0.962643
-0.867776 , -0.962909
-0.867776 , -0.962911
-0.867776 , -0.962384
-1.01592 , -0.978901
-1.01592 , -0.978827
-1.01592 , -0.979001
-1.01592 , -0.97885
-1.01592 , -0.97889
-0.937086 , -0.842911
-0.937086 , -0.843308
-0.937086 , -0.843102
-0.937086 , -0.84312
-0.937086 , -0.846696
-0.970271 , -0.770933
-0.970271 , -0.770952
-0.970271 , -0.770111
-0.970271 , -0.771451
-0.970271 , -0.771952
-0.871513 , -0.622114
-0.871513 , -0.62234
-0.871513 , -0.622037
-0.871513 , -0.623368
-0.871513 , -0.622301
-0.804938 , -0.500032
-0.804938 , -0.500149
-0.804938 , -0.50036
-0.804938 , -0.500487
-0.804938 , -0.499513
-0.689947 , -0.353908
-0.689947 , -0.351629
-0.689947 , -0.354972
-0.689947 , -0.353456
-0.689947 , -0.353424
-0.542419 , -0.206723
-0.542419 , -0.206019
-0.542419 , -0.206758
-0.542419 , -0.20663
-0.542419 , -0.205853
-0.425586 , -0.0885349
-0.425586 , -0.0896246
-0.425586 , -0.0874004
-0.425586 , -0.0892874
-0.425586 , -0.0885808
-0.258779 , 0.0446368
-0.258779 , 0.0449936
-0.258779 , 0.045508
-0.258779 , 0.0445734
-0.258779 , 0.0461166
-0.175245 , 0.116292
-0.175245 , 0.117425
-0.175245 , 0.116033
-0.175245 , 0.1162
-0.175245 , 0.116931
-0.0435764 , 0.206067
-0.0435764 , 0.206162
-0.0435764 , 0.205942
-0.0435764 , 0.206739
-0.0435764 , 0.205787
0.0427122 , 0.258532
0.0427122 , 0.258357
0.0427122 , 0.258465
0.0427122 , 0.259689
0.0427122 , 0.257688
0.141009 , 0.307901
0.141009 , 0.307635
0.141009 , 0.307401
0.141009 , 0.307917
0.141009 , 0.307865
0.227807 , 0.341784
0.227807 , 0.342114
0.227807 , 0.342561
0.227807 , 0.342171
0.227807 , 0.341932
0.26852 , 0.341955
0.26852 , 0.342183
0.26852 , 0.342227
0.26852 , 0.342199
0.26852 , 0.342131
0.290718 , 0.328361
0.290718 , 0.32842
0.290718 , 0.328311
0.290718 , 0.328375
0.290718 , 0.328152
0.329788 , 0.321025
0.329788 , 0.321062
0.329788 , 0.32106
0.329788 , 0.321071
0.329788 , 0.321059
0.314585 , 0.279267
